YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202311,QJK,Devon ICB,1366030002,Murgelas Practice Management Limited,EX36 3AL,E01020137,7060,231543,,,,,,,,,,,,32,231543
202311,QJK,Devon ICB,1366030003,Murgelas Practice Management Limited,EX33 2JL,E01020089,19250,669267.66,221.2,0,0,19,34,5,0,5,11,2,517,2212,669267.66
202311,QWE,South West London ICB,1366380001,Orchard Dental Centre,CR0 6BB,E01000976,5908,192125.85,275.2,0,0,26,19,19,0,6,21,0,261,541,192125.85
202311,QYG,Cheshire and Merseyside ICB,1366460001,Victoria Street Dental Practice Ltd,CW1 2JW,E01018462,15051,571674.3,1413.6,1,0,240,176,84,0,13,58,1,1218,1744,571674.3
202311,QT1,Nottingham and Nottinghamshire ICB,1366540001,Denticheck (Newark) Ltd,NG24 1XX,E01028311,23894,681903.04,1754.4,0,0,517,222,56,1,18,57,0,1011,3723,681903.04
202311,QHL,Birmingham and Solihull ICB,1366620001,Mr Hiren Yagnik Mr Prasad Vishnupurikar,B27 6DN,E01008894,13545,379697.09,691,0,99,150,44,20,2,20,45,1,1134,3709,379697.09
202311,QH8,Mid and South Essex ICB,1367510001,Crowstone Dental Centre Limited,SS0 9LG,E01015902,57626,2080562.74,6233.2,2,0,1108,490,217,15,177,276,1,3837,12853,2080562.74
202311,QYG,Cheshire and Merseyside ICB,1367860001,Lowe House Dental Care,WA10 2DJ,E01006877,17000,514112.73,1393.6,0,0,219,104,79,0,37,18,2,899,2740,514112.73
202311,QKK,South East London ICB,1368160001,Harpinder Singh Dhamu and Geo Vellappany Mathew,SE18 6HZ,E01033735,27426,906872.91,2716.2,0,0,346,229,136,0,66,146,3,1161,5073,906872.91
202311,QXU,Surrey Heartlands ICB,1370060001,Dr Waseem Akhtar,GU2 8AE,E01030495,8158,234686.4,565.8,0,0,84,48,22,1,17,14,0,652,1468,234686.4
202311,QYG,Cheshire and Merseyside ICB,1370300001,Sachin Uduchana,SY14 8NR,E01018355,17119,536314.62,1467.2,0,0,599,141,34,1,17,46,9,1139,4325,527864.62
202311,QMF,North East London ICB,1370810001,Dental Living,IG5 0NZ,E01003707,4301,133835.7,231,0,0,76,31,4,0,1,25,0,925,685,133835.7
202311,QYG,Cheshire and Merseyside ICB,1371110001,Gaskell Avenue Dental Practice Ltd,WA16 0DA,E01018606,7000,212057.53,629.6,0,0,188,65,21,0,10,18,0,917,1193,212057.53
202311,QE1,Lancashire and South Cumbria ICB,1371620001,Oakland Family Dental Practice,BB9 9TD,E01025182,1800,53240.46,210.8,0,0,112,18,2,0,2,9,0,557,106,53240.46
202311,QNX,Sussex ICB,1372270001,Mr A Pangotra and Associates,BN21 4RY,E01020935,23000,823220.85,949.4,2,0,210,85,13,1,31,37,0,1056,3205,823220.85
202311,QWU,Coventry and Warwickshire ICB,1372430001,Camphill Dental Practice,CV11 4LE,E01031054,41852,1143000.95,3560.2,2,77.8,1222,325,61,5,63,211,5,4833,13443,1143000.95
202311,QOP,Greater Manchester ICB,1372860001,Partners in Progress (UK) Ltd,M9 8WQ,E01005102,9994,346645.29,1085.6,0,0,147,140,31,0,24,63,0,1279,1800,346645.29
202311,QH8,Mid and South Essex ICB,1374720001,Toothcare Limited,SS8 7SQ,E01021498,12561,422572.14,1229.6,1,0,333,139,45,6,12,53,7,478,2834,422572.14
202311,QHL,Birmingham and Solihull ICB,1375370001,Mr IA Gordon & Mr BL Wild (Sparkhill Dental Practice),B11 4AP,E01033641,10882,383411.68,1315.4,0,0,273,163,45,2,21,52,1,1213,2109,383411.68
202311,QOQ,Humber and North Yorkshire ICB,1375450001,The Dental Design Studio,DN35 7AB,E01013203,11000,429193.91,1092.6,0,0,299,129,50,3,8,33,0,1407,2377,429193.91
202311,QT1,Nottingham and Nottinghamshire ICB,1375530001,Ruddington Dental Practice,NG11 6BN,E01028407,600,18894.95,38,0,0,32,2,0,0,0,0,0,208,47,18894.95
202311,QOQ,Humber and North Yorkshire ICB,1375610001,The Limes Dental Practice,DN9 1ES,E01013241,3877,148334.95,516.4,1,0,196,53,13,1,7,7,0,225,1468,148334.95
202311,QRL,Hampshire and Isle Of Wight ICB,1375880001,Damira Dental Studios Ltd,PO13 8AT,E01032880,20000,633913.12,1704.6,0,0,505,155,69,2,28,33,0,2174,4809,633913.12
202311,QRL,Hampshire and Isle Of Wight ICB,1375880002,Damira Dental Studios Ltd,PO32 6RD,E01017307,25069,859575.39,2695.4,1,0,626,242,81,1,30,467,1,2933,7501,859575.39
202311,QRL,Hampshire and Isle Of Wight ICB,1375880003,Damira Dental Studios Ltd,SO15 5PQ,E01017250,30000,974008.55,2107.4,0,0,233,133,70,1,51,422,0,2265,10327,974008.55
202311,QRL,Hampshire and Isle Of Wight ICB,1375880004,Damira Dental Studios Ltd,PO16 7AD,E01022722,21667,732347.12,1802,1,0,282,79,100,0,19,465,0,1745,9616,732347.12
202311,QRL,Hampshire and Isle Of Wight ICB,1375880005,Damira Dental Studios Ltd,SO19 9GH,E01017279,20000,662352.25,1990.4,0,0,408,172,88,0,38,152,0,2126,5159,662352.25
202311,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1375880006,Damira Dental Studios Ltd,OX3 9JA,E01028516,44654,1406018.38,3234.4,1,0,640,245,175,4,62,187,1,3778,9895,1406018.38
202311,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1375880007,Damira Dental Studios Ltd,OX16 5QB,E01028435,20630,656560.41,1567,0,0,323,105,58,2,43,89,2,1542,4329,656560.41
202311,QRL,Hampshire and Isle Of Wight ICB,1375880009,Damira Dental Studios Ltd,PO9 2AZ,E01022953,17147,558946.06,1773.8,0,0,271,159,59,0,57,39,0,1741,2969,558946.06
202311,QJK,Devon ICB,1376690001,Alliance Dental Care Ltd,EX32 8PB,E01020096,40450,1258045.57,1130.6,0,0,97,38,82,2,35,63,0,800,3738,1258045.57
202311,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1376770003,Leagrave Clinic Ltd,LU4 8SE,E01015712,900,39332.62,767,0,0,41,241,0,0,0,0,0,1206,334,39332.62
202311,QMF,North East London ICB,1377230001,Miss Chaudry & Dr M Siddique,IG6 2AZ,E01003705,8479,291963.78,485,0,0,8,48,33,0,11,30,0,548,1106,291963.78
202311,QOP,Greater Manchester ICB,1377310003,Smile Transformation & Cosmetic Services Ltd,BL8 4AH,E01005049,17603,556588.95,1589.2,0,0,481,180,23,0,32,56,2,1374,3413,556588.95
202311,QOP,Greater Manchester ICB,1377310004,Smile Transformation & Cosmetic Services Ltd,BL0 9AG,E01005014,8659,281224.13,872,0,0,216,82,23,1,20,30,1,830,1752,281224.13
202311,QK1,"Leicester, Leicestershire and Rutland ICB",1377660001,Mr B Patel & Mr R Jansari,LE3 5PR,E01013779,41661,1499849.14,4006.8,3,0,1089,377,145,10,71,115,7,4291,9187,1499849.14
202311,QYG,Cheshire and Merseyside ICB,1378470001,North Huyton Dental Practice,L36 3TN,E01006470,9750,304859.49,668.8,0,0,197,75,17,1,10,29,0,868,1208,304859.49
202311,QMJ,North Central London ICB,1378710001,Harpinder Dhamu and Geo Vellappany Mathew,N7 6JD,E01002731,7167,261898.87,571.4,0,0,58,44,23,0,20,22,0,348,1578,261898.87
202311,QMJ,North Central London ICB,1379010001,Smiles Dental Care Limited,N14 6PH,E01001519,8000,267510.2,638.4,0,81.2,268,47,10,2,9,47,1,1150,2489,267510.2
202311,QF7,South Yorkshire ICB,1380290001,Thurcroft Dental Practice,S66 9LP,E01007810,8449,363750.48,872.8,0,0,337,85,8,2,17,19,0,823,2488,363750.48
202311,QMJ,North Central London ICB,1380370001,APDP Limited,N22 7XH,E01001965,8567,308087.12,703.6,0,0,219,83,14,0,9,48,0,1526,3066,308087.12
202311,QJ2,Derby and Derbyshire ICB,1380450001,16a Dental,DE11 8HY,E01019877,15977,512918.99,1588.2,0,398,727,148,31,1,16,51,2,1660,5077,512918.99
202311,QNX,Sussex ICB,1380530001,Richmond House Practice Limited,PO19 1DS,E01031490,16550,558489.95,496.4,0,0,227,46,9,0,6,12,0,478,1932,558489.95
202311,QOP,Greater Manchester ICB,1380960001,Circle Dental Care Ltd,M32 9TR,E01006158,20000,625339.38,1974.2,1,0,700,154,58,1,33,91,2,2360,4249,625339.38
202311,QYG,Cheshire and Merseyside ICB,1381260001,Congleton Dental Centre,CW12 1JN,E01018402,47500,1670942.73,4520.6,1,0,1773,417,112,10,52,198,6,3188,12243,1670942.73
202311,QT1,Nottingham and Nottinghamshire ICB,1381690001,Holly Tree House Dental Practice,NG5 2EF,E01013941,2254,65229.02,142.8,0,0,56,14,4,0,0,19,2,189,424,65229.02
202311,QJK,Devon ICB,1381850001,Parkhill Dent Ltd,TQ1 2AL,E01015267,16000,524748.11,1551,0,0,296,87,87,1,42,40,0,951,3647,524748.11
202311,QRV,North West London ICB,1382660001,Tooth and Mouth Limited,SW6 1NW,E01001884,70150,2729716,5922,1,0,1285,437,189,29,151,285,3,3445,16483,2729716
202311,QRV,North West London ICB,1382660002,Tooth and Mouth Limited,W12 0AE,E01001876,1,1.23,,,,,,,,,,,,,1.23
202311,QWO,West Yorkshire ICB,1384010001,Beechwood Dental Practice Ltd,HX2 8AL,E01010942,12770,458672.63,636.2,0,0,91,73,14,1,15,56,2,542,2086,458672.63
202311,QWO,West Yorkshire ICB,1385090002,Marlborough Road Dental Practice,BD8 7LD,E01010841,5400,210016.01,519.6,0,0,151,68,19,0,5,8,0,633,751,210016.01
202311,QUE,Cambridgeshire and Peterborough ICB,1385170001,Hampton Court Dental Centre,PE3 7JB,E01015661,13750,484817.29,625.6,0,0,129,53,40,1,6,48,1,996,2006,484817.29
202311,QJG,Suffolk and North East Essex ICB,1385250001,Alvington House Dental Practice,IP33 1HP,E01033049,7855,216508.91,563,0,0,310,39,14,0,4,15,0,1233,1748,216508.91
202311,QYG,Cheshire and Merseyside ICB,1385680001,Farnworth Dental,WA8 9UH,E01012394,17598,623329.9,1606.6,1,0,482,209,39,0,22,29,5,1011,3944,623329.9
202311,QE1,Lancashire and South Cumbria ICB,1385760001,Dr J A Richards Limited,LA9 4LL,E01019370,1350,39044.37,34,0,0,16,2,0,0,1,0,0,42,105,39044.37
202311,QE1,Lancashire and South Cumbria ICB,1385760002,Dr J A Richards Limited,LA9 4LL,E01019370,1350,43021.1,90.6,0,0,57,8,0,0,0,8,0,196,219,43021.1
202311,QE1,Lancashire and South Cumbria ICB,1385760003,Dr J A Richards Limited,LA9 4LL,E01019370,1,12001.1,45,0,0,0,15,0,0,0,0,0,1,60,1.1
202311,QNC,Staffordshire and Stoke-on-Trent ICB,1385840001,SM Dental Care Ltd,WS12 3EA,E01029381,13567,381360.79,1526.8,1,108,329,266,16,0,24,29,0,1016,3615,381360.79
202311,QNC,Staffordshire and Stoke-on-Trent ICB,1385840002,SM Dental Care Ltd,WS7 1AQ,E01029490,23000,606506.15,1533.8,0,199,444,206,20,0,27,39,1,937,4587,606506.15
202311,QT1,Nottingham and Nottinghamshire ICB,1385920001,Oradent Studio,NG16 3AW,E01028112,5825,183808.44,433,0,0,75,50,26,0,5,15,0,358,880,183808.44
202311,QRL,Hampshire and Isle Of Wight ICB,1386490001,Lordshill Dental Partnership,SO16 8HY,E01017182,39000,1305295.85,2590.2,0,131.2,821,211,61,6,55,106,2,2375,6818,1305295.85
202311,QUA,Black Country ICB,1386570001,Coalway Road Dental Practice,WV3 7LY,E01010518,15000,379926.68,725.2,0,0,136,109,21,0,11,21,0,704,2342,379926.68
202311,QYG,Cheshire and Merseyside ICB,1386650001,Johnson & Whitehouse,CH1 5PP,E01018314,5343,193173.7,363,0,0,62,36,15,0,4,55,4,163,2988,193173.7
202311,QKK,South East London ICB,1386730001,Plumstead Dental Surgery Ltd,SE18 3SH,E01001703,29089,893832.1,1905,1,127.2,201,209,42,4,60,100,2,2097,4031,893832.1
202311,QYG,Cheshire and Merseyside ICB,1386810001,The Old Surgery Dental Practice Ltd,CW1 5EQ,E01018464,8539,484731.84,832.2,0,0,317,92,27,1,5,31,0,2297,1186,484731.84
202311,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1387030002,Palladium Services Limited,LU2 7UG,E01015796,24913,768210.89,2100.6,0,0,673,239,63,2,25,68,0,3098,5790,768210.89
202311,QYG,Cheshire and Merseyside ICB,1387110001,Warren Drive Dental Practice,CH44 5TL,E01007214,8407,315210.59,196.8,0,0,33,28,15,0,0,4,0,263,100,315210.59
202311,QH8,Mid and South Essex ICB,1387890001,Mr S B Radia & Mr P Vaid,SS13 1PN,E01021302,25465,912953.12,2121.6,0,0,322,177,140,1,42,48,0,2096,4842,912953.12
202311,QOP,Greater Manchester ICB,1388000001,Mr Jan Harris,M3 3NW,E01033658,4568,146555.2,378.8,0,0,145,31,9,0,5,29,1,260,1267,146555.2
202311,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1388430001,BASDAC LLP,SN1 3RW,E01032715,3339,244270.32,201,0,0,1,45,13,0,0,0,0,,589,244270.32
202311,QOP,Greater Manchester ICB,1389590001,MF Dental Partners,M24 6TE,E01005539,7330,234274.64,81.6,0,0,33,7,1,1,1,3,0,702,1338,234274.64
202311,QOP,Greater Manchester ICB,1389670001,S Mehra & C Brady Partnership,OL4 5SR,E01005419,15429,506025.68,1333.6,0,0,385,128,36,1,23,83,2,1411,2985,506025.68
202311,QOQ,Humber and North Yorkshire ICB,1390170001,Bottesford Dental Practice,DN16 3QS,E01013262,7204,271958.57,703,0,0,139,83,31,2,11,10,2,591,1847,271958.57
202311,QJK,Devon ICB,1390250001,Terrace Practice Care Ltd,EX7 9HX,E01020228,1900,49178.06,,,,,,,,,,,,72,49178.06
202311,QJG,Suffolk and North East Essex ICB,1390330001,DU TOIT AND BURGER PARTNERSHIP (SUDBURY) LTD,CO10 1HQ,E01029920,14425,415001,1351.4,0,0,219,77,44,1,52,42,0,455,2400,415001
202311,QVV,Dorset ICB,1391650001,Smile Dental Care Limited,BH10 7LG,E01015303,14950,478684.62,502.2,0,0,220,45,6,1,7,21,1,456,2446,478684.62
202311,QRL,Hampshire and Isle Of Wight ICB,1391810003,Bassett Dental Practice Ltd,SO16 7AP,E01017147,10973,315681.59,634.6,0,0,303,49,13,0,5,48,2,1030,3152,315681.59
202311,QMF,North East London ICB,1392620001,St Johns Dental Practice Limited,RM1 3LP,E01032741,8847,246442.54,711.2,0,0,233,51,18,0,17,26,0,1648,1124,246442.54
202311,QWO,West Yorkshire ICB,1393000001,Grassington Dental Care Ltd,BD23 5LS,E01027567,16308,532741.31,1298.6,2,0,437,135,47,2,12,49,7,1417,4008,532741.31
202311,QK1,"Leicester, Leicestershire and Rutland ICB",1393510001,SMILEZONE Ltd,LE5 4LE,E01013665,3727,152249.31,341.8,0,0,79,53,15,0,2,4,0,582,663,152249.31
202311,QYG,Cheshire and Merseyside ICB,1393940001,Garston Dental Surgery,L19 2LY,E01006745,25401,761717.29,2347.8,0,0,488,264,51,1,52,144,9,1263,4474,753917.29
202311,QMM,Norfolk and Waveney ICB,1394400001,Peirson Services Ltd,NR3 2HD,E01026829,11000,343177.38,6,0,0,0,2,0,0,0,0,0,900,2820,343177.38
202311,QYG,Cheshire and Merseyside ICB,1394670001,Sandon Dental Practice,CH2 3NJ,E01018343,10504,323890.23,1046,0,174.4,512,85,12,0,14,40,1,2135,2821,323890.23
202311,QOP,Greater Manchester ICB,1395210001,JF Scott Dental Surgeon Partnership,OL4 1LR,E01005428,25437,841001.15,1882,0,0,493,159,84,0,31,90,1,1636,3878,841001.15
202311,QWO,West Yorkshire ICB,1395990001,Allerton Dental Limited,BD15 7RA,E01010801,39525,1418614.11,3449,1,0,1055,263,205,6,31,135,5,6356,7308,1418614.11
202311,QH8,Mid and South Essex ICB,1396020001,Mr P D S N Datta,RM17 6NX,E01015954,19930,572333.86,1051.2,0,124.8,125,89,53,3,25,61,0,1842,3485,572333.86
202311,QNQ,Frimley ICB,1396100002,OPTIMA CARE (MAIDENHEAD) Ltd,SL6 4DT,E01016537,4658,130180.25,536,0,0,181,46,24,1,4,35,0,661,1410,130180.25
202311,QH8,Mid and South Essex ICB,1397420001,Apex Dental Care Ltd,CM3 4NQ,E01021570,26597,889694.17,1970.4,1,0,484,156,54,2,49,122,0,1237,4907,889694.17
202311,QOC,"Shropshire, Telford and Wrekin ICB",1397690001,Winchester House Dental Practice Partnership,SY1 2DP,E01028931,1200,33982.93,123.4,0,0,37,7,4,1,2,2,1,206,418,33982.93
202311,QNQ,Frimley ICB,1397770001,Alluradent Ltd,SL4 5AZ,E01016549,6996,194920.23,409.8,0,0,183,36,6,0,4,34,0,918,1768,194920.23
202311,QNQ,Frimley ICB,1397770002,Alluradent Ltd,SL4 5AZ,E01016549,6300,175213.27,635.6,0,0,241,54,17,0,8,43,0,1024,1806,175213.27
202311,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1398310001,High Street Dental Practice (Pangbourne) Limited,RG8 7AE,E01016314,750,20979.89,30,0,0,27,1,0,0,0,0,0,334,170,20979.89
202311,QOC,"Shropshire, Telford and Wrekin ICB",1398580001,SpaDental Whitchurch LLP,SY13 1AD,E01028891,6500,193135.59,531.8,0,0,152,66,27,0,3,9,0,620,414,193135.59
202311,QK1,"Leicester, Leicestershire and Rutland ICB",1398740001,C M Desai Limited,LE4 7RT,E01013735,8313,269206.34,649.2,0,121.4,130,111,15,1,8,6,1,501,1528,269206.34
202311,QK1,"Leicester, Leicestershire and Rutland ICB",1398740002,C M Desai Limited,LE5 2NN,E01013770,5026,171350.07,382.8,0,207,70,54,10,0,8,4,0,363,944,171350.07
202311,QMM,Norfolk and Waveney ICB,1398820001,Mr M Eyrumlu and Mr A Eyrumlu,PE30 4EA,E01026693,22000,679016.74,680,0,0,183,64,26,0,12,25,1,778,3188,679016.74
202311,QT1,Nottingham and Nottinghamshire ICB,1399040001,Market Street Dental Care,NG1 6HW,E01033406,16736,493363.05,1591.4,0,0,211,168,63,1,37,92,0,629,2479,493363.05
202311,QNC,Staffordshire and Stoke-on-Trent ICB,1399200001,Shelton Dental Centre,ST4 2QX,E01014283,47905,1317512.56,3517.2,0,0,1483,321,52,0,57,101,7,2216,11475,1317512.56
202311,QOP,Greater Manchester ICB,1399470001,Dr Gordon & Dr Wild Partnership,M19 2AQ,E01005282,23222,1003246.33,2299.6,0,0,710,200,65,1,43,118,1,2936,4432,1003246.33
202311,QHL,Birmingham and Solihull ICB,1399550001,Mr IA Gordon & Mr BL Wild (Marston Green Dental Practice),B37 7AB,E01010114,23902,629077.98,1095,1,0,313,79,35,1,22,85,0,1430,5913,629077.98
202311,QOC,"Shropshire, Telford and Wrekin ICB",1400150001,Shropshire Dental Limited,SY6 6EE,E01028998,17278,522795.62,1548.2,0,239.8,577,90,39,1,39,21,6,918,5940,522795.62
202311,QOC,"Shropshire, Telford and Wrekin ICB",1400150002,Shropshire Dental Limited,SY1 1JB,E01028946,18421,685306.81,1795.4,0,0,715,134,19,1,42,47,5,1418,6159,685306.81
202311,QE1,Lancashire and South Cumbria ICB,1401040001,York Dental Practice,BB7 2DL,E01025346,13865,485761.9,1326,1,0,384,125,28,2,29,55,0,805,2997,485761.9
202311,QWO,West Yorkshire ICB,1401550001,S & S Care Limited,HD6 1RY,E01010878,6546,299697.08,366.2,0,0,154,25,8,0,7,11,0,1357,954,299697.08
202311,QJG,Suffolk and North East Essex ICB,1401710001,The Toothplace Dental Surgery Limited,CO2 7DU,E01021649,12114,460900.29,802.8,0,0,299,66,29,0,10,34,0,1216,2509,460900.29
202311,QMF,North East London ICB,1402520001,Mrs S Talwar & Dr R Khera,E4 7BA,E01004354,3745,330067.7,300.6,0,0,60,31,12,0,5,23,0,693,943,330067.7
202311,QHL,Birmingham and Solihull ICB,1402600001,Walmley Dental Practice,B76 1NQ,E01009437,3132,100979.49,275,0,147.8,144,19,4,0,3,15,0,580,947,100979.49
202311,QYG,Cheshire and Merseyside ICB,1402870001,Smile Clinic UK Limited,WA8 4NS,E01012420,15360,568714.77,828.6,0,0,112,85,37,1,18,33,3,754,2009,568714.77
202311,QWE,South West London ICB,1403840001,Arcades Dental Surgery,CR7 8LY,E01001152,6775,249177.51,726.8,0,0,62,127,4,0,21,9,1,482,972,249177.51
202311,QNC,Staffordshire and Stoke-on-Trent ICB,1403920001,Regency House Dental Practice Ltd,ST15 8JP,E01029745,13694,439669.18,1250,0,0,434,144,26,1,16,45,1,897,3510,439669.18
202311,QHM,North East and North Cumbria ICB,1404490001,South Tyneside Foundation Trust,NE9 7AD,E01008218,1,1171963.06,182.8,5,0,68,17,10,0,2,5,0,257,556,1171963.06
202311,QHM,North East and North Cumbria ICB,1404490002,South Tyneside Foundation Trust,SR6 0AB,E01008848,1,2511963.02,771.8,3,0,165,48,73,0,7,9,0,902,1487,2511963.02
202311,QHM,North East and North Cumbria ICB,1404490003,South Tyneside Foundation Trust,NE32 3UX,E01008604,1,1495125.92,227.4,5,0,82,14,14,0,3,3,0,439,598,1495125.92
202311,QMJ,North Central London ICB,1404730001,Barnet Smiles Dental Care Limited,EN5 2LP,E01000292,6300,192653.12,542,0,0,242,37,9,0,9,30,0,1223,1222,192653.12
202311,QOP,Greater Manchester ICB,1405110001,S Mehra & C Brady Partnership,M8 4JX,E01005162,6699,254987.18,763,0,0,251,55,25,0,15,35,0,961,888,254987.18
202311,QYG,Cheshire and Merseyside ICB,1406780001,Allen House Dental Practice,CW1 6EJ,E01018501,4821,172124.34,509.2,0,0,140,46,20,4,7,16,0,431,927,172124.34
202311,QWO,West Yorkshire ICB,1406860001,C.J. Harker & Associates Ltd,BD22 6NL,E01010859,7582,230120.41,663.2,0,0,281,48,13,0,11,31,4,779,2653,230120.41
202311,QWO,West Yorkshire ICB,1406860002,C.J. Harker & Associates Ltd,BD20 0PP,E01010640,24843,841212.07,2642,0,0,788,288,80,2,39,85,6,1986,7398,841212.07
202311,QNQ,Frimley ICB,1406940001,Abbey D. Surgery Ltd,SL1 3EG,E01016487,15878,526991.62,1113.8,0,84.6,139,128,42,1,25,49,4,1990,1741,526991.62
202311,QUE,Cambridgeshire and Peterborough ICB,1407080001,Bretton Dental Clinic Partnership,PE3 8EU,E01015592,12034,366329.71,1278.2,0,0,614,124,39,0,2,61,0,3908,1273,366329.71
202311,QF7,South Yorkshire ICB,1407160001,Odai Dental Practice,DN7 5AA,E01007626,5624,216303.05,435.2,0,0,158,44,7,0,7,21,1,332,1521,216303.05
202311,QM7,Hertfordshire and West Essex ICB,1407320001,The Watford Dental Partnership Ltd,WD18 0QL,E01023861,24916,708062.51,2739.6,3,146,942,165,104,3,51,128,1,3272,7933,708062.51
202311,QMF,North East London ICB,1407400001,Mr S Atkar,RM3 7JP,E01002315,13433,491029.56,1158,0,145,361,135,25,3,17,35,0,2220,2745,491029.56
202311,QOC,"Shropshire, Telford and Wrekin ICB",1409530001,Bayston Hill Dental Practice,SY3 0HT,E01028936,6900,272423.71,595.4,0,0,260,62,11,0,6,17,2,724,1456,272423.71
202311,QUA,Black Country ICB,1409960001,Darlaston Dental Practice,WS10 9JL,E01010309,15411,454321.52,1154.4,1,0,212,58,88,1,21,47,3,1185,2978,454321.52
202311,QNQ,Frimley ICB,1410030001,Rensburg Pty Limited,GU51 4QL,E01022860,18000,520802.89,2035.8,2,0,607,139,81,8,37,100,0,2377,5601,520802.89
202311,QNX,Sussex ICB,1410110001,APF Dental Practice,BN21 4LG,E01020935,830,28186.44,53.2,0,0,38,3,1,0,0,1,0,185,187,28186.44
202311,QMM,Norfolk and Waveney ICB,1410620001,Taverham Dental Health Clinic Limited,NR8 6QW,E01026564,20105,580427.74,3848.6,0,0,754,323,147,0,108,78,1,2320,8355,580427.74
202311,QUA,Black Country ICB,1410700001,Walsall Dental Practice,WS1 3RF,E01010379,29761,879546.83,2930.8,0,0,564,337,116,2,52,113,4,4089,8047,879546.83
202311,QKK,South East London ICB,1410970001,The Neighbourhood Dental Practice Partnership,SE9 6UD,E01001610,14962,455713.05,894.6,0,0,314,88,14,3,13,58,0,1182,2650,455713.05
202311,QYG,Cheshire and Merseyside ICB,1411190001,Churchtown Dental Practice,PR9 9SD,E01007032,23442,871828.53,1133.2,1,0,331,116,19,0,20,101,1,873,4340,871828.53
202311,QNX,Sussex ICB,1411270001,Mr Safeer A Butt & Mr Sami A Butt,RH16 4HT,E01031751,31276,913247.16,3,0,0,0,1,0,0,0,0,0,203,1677,913247.16
202311,QNX,Sussex ICB,1411270002,Mr S A Butt & Mr S Butt,RH16 4HT,E01031751,0,1.12,,,,,,,,,,,,,1.12
202311,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1412160001,Gairloch House Dental Practice,BS4 2QB,E01014646,1170,33959.57,18,0,0,15,1,0,0,0,0,0,70,87,33959.57
202311,QYG,Cheshire and Merseyside ICB,1413050016,East Cheshire NHS Trust,CW5 5NX,E01018451,4150,1341235.76,160.6,0,0,59,13,7,0,2,3,1,238,444,954551.82
202311,QYG,Cheshire and Merseyside ICB,1413050017,East Cheshire NHS Trust,SK11 8SR,E01018647,1,1.21,175.2,0,0,68,6,14,0,1,6,5,174,496,1.21
202311,QYG,Cheshire and Merseyside ICB,1413050019,East Cheshire NHS Trust,SK9 7UD,E01018654,1,1.21,18.6,0,0,15,0,0,0,0,3,0,,111,1.21
202311,QYG,Cheshire and Merseyside ICB,1413050021,East Cheshire NHS Trust,CW5 5NX,E01018451,1,1.21,95,0,0,17,6,12,0,0,0,0,110,1,1.21
202311,QYG,Cheshire and Merseyside ICB,1413050022,East Cheshire NHS Trust,SK11 8SR,E01018647,0,1.21,29.2,0,0,15,1,2,0,0,1,0,54,2,1.21
202311,QYG,Cheshire and Merseyside ICB,1413800001,A&U Dental Surgeries Limited,SK10 1AU,E01018622,3200,101551.95,352.4,0,0,69,16,8,1,14,17,0,416,560,101551.95
202311,QXU,Surrey Heartlands ICB,1414100001,Ucer Ltd,GU7 1QU,E01030916,1300,35336.54,54,0,0,48,2,0,0,0,0,0,448,212,35336.54
202311,QJK,Devon ICB,1414610001,Queen Annes Dental Practice Limited,EX39 2AS,E01020280,14575,479418.45,1737.6,12,106.8,426,197,84,2,23,28,1,2024,3734,479418.45
202311,QYG,Cheshire and Merseyside ICB,1414880001,Croft Dental Care Ltd,L28 1NR,E01006414,28481,917463.76,1617,0,0,349,219,30,3,30,65,2,1504,3416,917463.76
202311,QOC,"Shropshire, Telford and Wrekin ICB",1415850001,Shifnal Dental Care Limited,TF11 9BG,E01028856,2010,51049.8,186.2,0,0,122,15,1,1,0,6,0,1065,79,51049.8
202311,QHM,North East and North Cumbria ICB,1415930001,J R P Jones and Associates Ltd,NE61 1NB,E01027453,26411,826277,2065.2,0,115,899,175,40,0,31,56,3,1205,6075,826277
202311,QM7,Hertfordshire and West Essex ICB,1416070001,Ware Dental Care,SG12 9EE,E01023514,35500,1114443.53,3128.2,0,0,1101,305,115,1,30,141,1,2741,8293,1114443.53
202311,QRV,North West London ICB,1417710001,Armytage Dental Practice,TW5 9TY,E01002584,11529,419885.61,902.8,0,0,72,55,40,2,34,24,1,524,2005,419885.61
