_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
0,"Devon, Cornwall and Isles of Scilly AT",Q66,808.4,19,0,PL5 2QT,201904,17160,Westpark Dental Practice Limited,411224.67,221,411224.67,980,E01015085,37,1721460001,0,105,2714
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1010.8,11,0,PL3 4RJ,201904,13394,SpaDental Plymouth LLP,360662.98,379,360662.98,1883,E01015100,29,1682620001,0,155,3305
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1827.6,16,0,PL7 4PH,201904,25338,Larkham House Dental Practice Limited,669987.38,693,669987.38,2093,E01015122,83,1709090001,0,281,6435
0,"Devon, Cornwall and Isles of Scilly AT",Q66,23.2,0,0,PL9 7BS,201904,799,Dean Hill Partnership,19016.94,10,19016.94,241,E01015136,1,1353130001,0,4,113
0,"Devon, Cornwall and Isles of Scilly AT",Q66,117,0,0,TQ5 8LJ,201904,555,MRS HL WILMOT,14816.95,36,14816.95,172,E01015188,0,2438410001,0,27,16
0,"Devon, Cornwall and Isles of Scilly AT",Q66,92.2,0,0,TQ4 7SH,201904,1087,Cherrybrook Dental Surgery,28822.45,46,28822.45,290,E01015198,1,1340900001,0,15,105
0,"Devon, Cornwall and Isles of Scilly AT",Q66,125,1,0,TQ2 6AS,201904,1100,Millbrook Villas Limited,28414.48,92,28414.48,284,E01015212,0,1960450001,0,7,218
0,"Devon, Cornwall and Isles of Scilly AT",Q66,1012,22,196.8,TQ2 5LQ,201904,14000,Avenue Dental Surgery Partners,371687.33,334,371687.33,1100,E01015212,25,2353260001,0,128,4249
0,"Devon, Cornwall and Isles of Scilly AT",Q66,257.6,6,0,TQ4 5AT,201904,2216,MR MJ GOATMAN,50356.44,92,50356.44,362,E01015219,8,9251790001,0,28,472
0,"Devon, Cornwall and Isles of Scilly AT",Q66,74.2,2,0,TQ4 5BP,201904,800,Juliette Moor,17789.19,37,17789.19,186,E01015231,1,1225480001,0,4,156
0,"Devon, Cornwall and Isles of Scilly AT",Q66,516.4,18,0,TQ3 3NL,201904,6000,Smile Care Paignton Ltd,170909.17,133,170909.17,521,E01015231,17,1748070002,0,49,980
0,"Devon, Cornwall and Isles of Scilly AT",Q66,24,2,0,TQ5 8DA,201904,882,Apex Dental Care Ltd,21371.43,0,21371.43,51,E01015246,0,1257760009,0,0,171
0,"Devon, Cornwall and Isles of Scilly AT",Q66,148,0,0,TQ2 7DU,201904,2000,Shiphay Dental & Torbay Implant Centre,48015.77,97,48015.77,436,E01015251,5,1278170001,0,15,423
0,"Devon, Cornwall and Isles of Scilly AT",Q66,36,0,0,TQ2 7AG,201904,600,ELCK Limited,14730.94,36,14730.94,147,E01015254,0,1130930001,0,0,80
0,"Devon, Cornwall and Isles of Scilly AT",Q66,104.4,1,0,TQ1 2AL,201904,1701,Tor Lodge Dental Partnership,47127.45,39,47127.45,83,E01015267,7,1957150001,0,15,271
0,"Devon, Cornwall and Isles of Scilly AT",Q66,51,0,0,TQ1 2AL,201904,544,Richard Kogel,10729.62,39,10729.62,213,E01015267,0,5603670001,0,4,20
0,Wessex Local Office,Q70,42,0,0,BH7 6BZ,201904,300,Richard Halderthay and James Coupe,6994.02,27,6994.02,125,E01015273,0,3383110001,0,5,27
0,Wessex Local Office,Q70,35,1,0,BH7 6BZ,201904,400,Richard Halderthay and James Coupe,10435.02,23,10435.02,145,E01015273,0,6431060001,0,0,62
0,Wessex Local Office,Q70,73.2,0,0,BH7 6BZ,201904,950,Richard Halderthay and James Coupe,22146.67,39,22146.67,232,E01015273,1,9175590002,0,11,160
0,Wessex Local Office,Q70,103.4,0,0,BH5 1LX,201904,782,Sorinela Mihaescu,20080.54,77,20080.54,324,E01015280,2,3219740001,0,8,39
3,Wessex Local Office,Q70,697.6,9,0,DT1 2JY,201904,9333,Somerset Partnership NHS Foundation Trust,1584720.23,279,1584720.23,718,E01015281,23,1299920008,0,96,2952
0,Wessex Local Office,Q70,258.2,0,0,DT1 2JY,201904,4666,Somerset Partnership NHS Foundation Trust,403522.33,38,403522.33,561,E01015281,1,1299920009,0,73,119
0,Wessex Local Office,Q70,983.8,26,0,BH1 1DS,201904,15383,Old Christchurch Road Partnership,473323.81,316,473323.81,751,E01015283,29,1550200001,0,107,3804
0,Wessex Local Office,Q70,361.6,6,0,BH10 7AR,201904,4002,Northbourne Dental Partners,110080.41,151,110080.41,623,E01015301,18,1633760001,0,39,737
0,Wessex Local Office,Q70,492.6,11,0,BH15 4AX,201904,9883,Smile Care Dorset Limited,234443.05,162,234443.05,283,E01015303,23,1923170001,0,57,1242
0,Wessex Local Office,Q70,41.2,0,0,BH8 9UG,201904,470,MR PD THORNHILL,11353.09,37,11353.09,180,E01015340,1,7399010001,0,1,55
0,Wessex Local Office,Q70,176,1,0,BH8 9TU,201904,1624,MR S TEJA,41266.72,125,41266.72,527,E01015343,5,9137230001,0,11,68
0,Wessex Local Office,Q70,778,11,0,BH9 3RE,201904,13500,Tolpuddle Dental Practice Ltd,350597.43,283,350597.43,976,E01015351,25,1799810001,0,111,2868
0,Wessex Local Office,Q70,762.4,11,0,BH2 5NX,201904,21750,West Hill Dental Clinic Ltd,502225.41,154,502225.41,427,E01015367,57,1805480001,0,136,2954
0,Wessex Local Office,Q70,143,1,0,BH4 9EF,201904,1407,Mrs T C Martin,35938.69,80,35938.69,196,E01015371,0,1125930001,0,17,384
0,Wessex Local Office,Q70,59.6,0,0,BH2 5QR,201904,750,MR SC BELFORD,17850.68,32,17850.68,225,E01015372,3,3289600001,0,8,47
0,Wessex Local Office,Q70,124.8,0,0,BH18 8DN,201904,1150,MR KR BROWN,28724.07,84,28724.07,506,E01015395,4,3265180001,0,12,75
0,Wessex Local Office,Q70,148,1,0,BH17 8UE,201904,1331,Teeth-on-the-Heath,37204.3,67,37204.3,293,E01015407,5,5749370001,0,21,211
0,Wessex Local Office,Q70,223.8,0,0,BH15 4JH,201904,3852,MR JR ROTHMAN,91337.18,132,91337.18,599,E01015424,9,8320570001,0,27,828
0,Wessex Local Office,Q70,117,7,0,BH14 8UB,201904,6421,Dr R Mihoc,141555.71,12,141555.71,314,E01015453,0,1025710001,0,7,1693
0,Wessex Local Office,Q70,928.4,23,0,BH14 0BD,201904,12311,Seaview Dental Practice,321845.14,356,321845.14,536,E01015457,7,1247450001,0,96,2519
0,Wessex Local Office,Q70,35,0,0,BH14 9LU,201904,350,Parkstone Dental Practice,9537.55,32,9537.55,147,E01015463,0,1365140001,0,1,17
0,Wessex Local Office,Q70,28,0,0,BH13 7AA,201904,114,MR RH FARRANT,2494.94,19,2494.94,89,E01015464,0,3417890001,0,3,96
0,Wessex Local Office,Q70,216.4,3,0,BH15 2BZ,201904,2150,Mr R Morgan,49371.52,130,49371.52,560,E01015465,2,1802110001,0,16,345
0,Wessex Local Office,Q70,70.2,2,0,BH15 1TP,201904,1533,Dr F Asghari,33966.34,30,33966.34,209,E01015468,1,1998420001,0,5,211
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,31,0,0,SN25 4AU,201904,600,Dr Dominic Killian Ltd,16902.73,28,16902.73,168,E01015472,0,1090020001,0,1,40
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,240.6,3,0,SN2 1AD,201904,3994,Mrs R Sood,101060.25,84,101060.25,403,E01015510,8,8429150001,0,37,462
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,85.4,0,0,SN1 7BY,201904,1190,Wichelstowe Dental care,29104.01,35,29104.01,259,E01015536,2,9175910001,0,16,700
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,1268.2,2,0,SN3 2EZ,201904,22667,Park South Dental Care Ltd,642567.29,526,642567.29,1687,E01015541,26,1019580001,0,229,3853
0,"Bath, Gloucestershire, Swindon and Wiltshire AT",Q64,56,0,0,SN2 2NT,201904,870,MRS L JAMES,21871.86,56,21871.86,297,E01015581,0,2378760001,0,0,83
0,East Anglia AT,Q56,994.4,27,0,PE3 8EU,201904,12034,Bretton Dental Clinic Partnership,309989.3,248,309989.3,1571,E01015592,57,1407080001,0,118,2515
0,East Anglia AT,Q56,262.8,0,144.2,PE1 1TN,201904,2000,Peterborough Dental Access Centre,98526.02,0,98526.02,382,E01015599,219,1322250001,0,0,4818
0,East Anglia AT,Q56,36,0,0,PE1 1TN,201904,316,Peterborough Dental Access Centre,19032.15,0,19032.15,84,E01015599,30,1322250002,0,0,642
0,East Anglia AT,Q56,28.8,0,0,PE1 1TN,201904,195,Peterborough Dental Access Centre,17673.99,0,17673.99,14,E01015599,24,1322250003,0,0,296
0,East Anglia AT,Q56,169.6,1,0,PE1 1TN,201904,738,Peterborough Dental Access Centre,56150.64,55,56150.64,226,E01015599,3,1322250004,0,33,401
0,East Anglia AT,Q56,4,0,0,PE1 1TN,201904,74,Peterborough Dental Access Centre,6690,1,6690,1,E01015599,0,1322250005,0,1,60
0,East Anglia AT,Q56,163.2,0,0,PE1 1TN,201904,708,Peterborough Dental Access Centre,309624.14,0,309624.14,260,E01015599,1,1322250006,0,54,22
0,East Anglia AT,Q56,12,0,0,PE1 1TN,201904,20,Peterborough Dental Access Centre,6904.77,0,6904.77,26,E01015599,0,1322250007,0,4,1
0,East Anglia AT,Q56,237.6,5,0,PE6 7UY,201904,3000,MR M SALEEM,77325.72,87,77325.72,277,E01015619,18,7634380003,0,23,493
0,East Anglia AT,Q56,166,0,0,PE6 7RG,201904,1000,MS BA BRABBINS,24930.71,61,24930.71,395,E01015631,0,8130950002,0,35,60
0,East Anglia AT,Q56,799.6,12,0,PE1 3LE,201904,22500,The Peterborough Dental Practice Partnership,702008.17,331,702008.17,1020,E01015633,43,1020160001,0,91,3821
0,East Anglia AT,Q56,48,0,0,PE2 5YQ,201904,1000,Matley Dental Surgery,24284.88,39,24284.88,233,E01015645,0,1470520001,0,3,136
0,East Anglia AT,Q56,1071.4,23,0,PE2 5RQ,201904,10449,Onefiveseven Partnership,274139.22,418,274139.22,2253,E01015647,47,1759000004,0,107,1613
0,East Anglia AT,Q56,66.6,0,0,PE1 4DD,201904,4022,Huntly Grove Partnership,123251.71,21,123251.71,365,E01015655,3,2324750001,0,14,725
0,East Anglia AT,Q56,1651.4,23,0,PE4 6NB,201904,20573,Onefiveseven Partnership,442798.11,647,442798.11,3976,E01015680,67,1759000003,0,216,2816
0,Hertfordshire and The South Midlands AT,Q58,251,15,0,LU1 1EW,201904,6659,MR JS MANDAIR,238204.92,17,238204.92,208,E01015698,10,8139230001,0,14,780
0,Hertfordshire and The South Midlands AT,Q58,1520.2,27,0,LU3 4AD,201904,26015,Bramingham Dental Clinic,740293.29,568,740293.29,2304,E01015706,116,1608730001,0,163,6612
0,Hertfordshire and The South Midlands AT,Q58,427,0,0,LU4 8SE,201904,900,Leagrave Clinic Ltd,33283.4,25,33283.4,1071,E01015712,0,1376770003,0,134,266
0,Hertfordshire and The South Midlands AT,Q58,1741.8,28,201.8,LU2 0SJ,201904,19156,Vogue Dental Care,671493.28,654,671493.28,2408,E01015723,59,1497720001,0,227,5409
0,Hertfordshire and The South Midlands AT,Q58,1005.4,23,0,LU4 9LF,201904,11151,Gunaseelan,287099.82,292,287099.82,921,E01015751,27,7414260001,0,135,2842
0,Hertfordshire and The South Midlands AT,Q58,839.6,33,0,LU4 9AT,201904,10870,MR K THANKI,366317.61,152,366317.61,988,E01015755,3,9439590001,0,96,1231
0,Hertfordshire and The South Midlands AT,Q58,2348.6,35,0,LU3 2NJ,201904,14000,Rodericks Dental Partnership Ltd,364110.78,566,364110.78,1458,E01015785,98,1000820000,0,415,2995
0,Hertfordshire and The South Midlands AT,Q58,1868.4,22,0,LU3 2QF,201904,22556,Marsh Road Dental Practice Partnership,1071451.27,264,1071451.27,3049,E01015785,62,7361550001,0,422,2898
1,Hertfordshire and The South Midlands AT,Q58,2157,62,0,LU1 2AL,201904,25000,Rodericks Dental Partnership Ltd,638704.25,177,638704.25,1470,E01015794,290,1000810000,0,297,6168
1,Hertfordshire and The South Midlands AT,Q58,4464.2,68,0,LU1 2QR,201904,47677,Luton Centre Limited,1346488.37,1470,1346488.37,5453,E01015794,101,1210960001,0,686,12248
0,Hertfordshire and The South Midlands AT,Q58,4,0,0,LU1 2QR,201904,2088,Sab Bhandal & Andrew Entwistle,87862.89,1,87862.89,125,E01015794,0,1736570001,0,1,126
0,Hertfordshire and The South Midlands AT,Q58,5,0,0,LU1 1HH,201904,1,Community Dental Services CIC,25354.1,5,25354.1,,E01015794,0,1935340012,0,0,10
0,Hertfordshire and The South Midlands AT,Q58,423.8,9,0,LU1 2QR,201904,11341,MR SS BHANDAL,325822.54,128,325822.54,917,E01015794,24,3331070006,0,53,2781
0,Hertfordshire and The South Midlands AT,Q58,2610.8,45,0,LU2 7UG,201904,24913,Palladium Services Limited,650062.69,1274,650062.69,2610,E01015796,94,1387030002,0,228,6755
0,Hertfordshire and The South Midlands AT,Q58,1194.8,24,0,LU3 3AD,201904,23050,Syteldent Ltd,593274.68,380,593274.68,1758,E01015804,79,1554380003,0,144,6187
0,Essex AT,Q57,373.8,1,0,SS9 3NJ,201904,4000,MR SV SHAH,104531.7,240,104531.7,745,E01015829,14,3662770001,0,35,1130
0,Essex AT,Q57,90,1,0,SS0 8NU,201904,1200,Sandip Dau,28270.41,51,28270.41,234,E01015830,5,6515910001,0,7,296
0,Essex AT,Q57,1256,22,0,SS1 2PW,201904,24128,Parmar Dental,630623.98,476,630623.98,1823,E01015839,70,1995590002,0,144,6185
0,Essex AT,Q57,255.6,4,0,SS1 1LT,201904,5014,MR JB PEEK,136297.17,63,136297.17,141,E01015854,13,8125870001,0,43,820
0,Essex AT,Q57,142.2,2,0,SS1 3ES,201904,2851,MRS DO GAWLEY,71246.49,51,71246.49,249,E01015890,11,8610650001,0,18,423
0,Essex AT,Q57,1760.2,26,0,SS0 9DD,201904,32838,Inspire Dental Eastwood Ltd,945759.11,628,945759.11,2482,E01015900,66,1571550002,0,247,7560
0,Essex AT,Q57,448.8,5,0,SS0 9PD,201904,8488,Dental Surgery,183673.86,156,183673.86,400,E01015901,19,2749680001,0,70,1657
0,Essex AT,Q57,764.2,5,0,SS9 2LZ,201904,6898,Hadleigh Road Dental Practice,196747.06,73,196747.06,354,E01015909,21,7384760001,0,202,1481
0,Essex AT,Q57,736.4,18,0,SS3 8BA,201904,8081,MRS K SIVAGURUNATHAN,258387.12,284,258387.12,777,E01015915,37,2773710004,0,64,3131
0,Essex AT,Q57,1454.8,40,0,SS3 9HZ,201904,20000,MS J HAFTBARADARAN MOHAMMADI,504656.16,505,504656.16,1149,E01015918,59,3561310001,0,133,4671
0,Essex AT,Q57,107.6,2,0,RM15 4BX,201904,1800,Aveley Dental Surgery,44959.41,32,44959.41,230,E01015921,3,7313580002,0,16,485
0,Essex AT,Q57,480.4,9,0,RM15 5LP,201904,7174,MRS BI HELLYAR,188904.31,154,188904.31,771,E01015929,22,5701840001,0,64,1544
4,Essex AT,Q57,2749,101,0,RM17 5XY,201904,26845,Ghabai and Hemmati,897549.32,661,897549.32,2407,E01015956,45,1164320001,0,284,6060
0,Essex AT,Q57,643.8,9,0,RM17 5ET,201904,3000,Toothshine Dental Clinic,73571.67,192,73571.67,346,E01015956,19,2435660001,0,107,842
53,Essex AT,Q57,212,7,0,RM17 5SW,201904,2738,MRS P SHARMA,68271.43,132,68271.43,535,E01015970,14,6160010001,0,29,973
0,Essex AT,Q57,943.6,14,0,RM15 6PL,201904,11500,Street Farm Dental Practice,286802.05,283,286802.05,1212,E01015971,43,1648520001,0,147,2681
0,Essex AT,Q57,619.6,11,278.8,SS17 8HD,201904,10836,Homesteads Dental Care,272689.16,298,272689.16,681,E01016001,28,5671400001,0,52,3039
0,Kent and Medway AT,Q67,511,0,0,ME4 4RY,201904,8700,MR MD HUGHES,512348.92,7,512348.92,361,E01016017,0,9153510003,0,168,363
0,Kent and Medway AT,Q67,500,1,0,ME4 4RY,201904,3354,MR MD HUGHES,257096.28,5,257096.28,17,E01016017,0,9153510004,0,161,388
2,Kent and Medway AT,Q67,345.6,6,137,ME7 1AY,201904,5107,Highstreet Medical Dental,130668.37,39,130668.37,730,E01016031,14,1925110001,0,74,695
0,Kent and Medway AT,Q67,16.4,1,0,ME7 4DF,201904,2399,Franklin House Practice,79879.62,2,79879.62,449,E01016041,2,7322140001,0,0,361
0,Kent and Medway AT,Q67,460.2,14,331.2,ME7 4DF,201904,6898,MR H WALIA,196012.4,111,196012.4,1702,E01016041,16,7812820001,0,54,1201
0,Kent and Medway AT,Q67,1528,52,181.8,ME7 4NB,201904,20060,Uddin & Akhtar,568137.31,400,568137.31,1790,E01016046,20,1761250001,0,160,5177
0,Kent and Medway AT,Q67,268,0,0,ME7 4NB,201904,11,Uddin & Akhtar,1.03,1,18424.03,5,E01016046,0,1761250002,0,89,128
0,Kent and Medway AT,Q67,395.2,7,0,ME7 5PS,201904,6019,Longford Dental Centre,171643.2,58,171643.2,507,E01016047,6,1080300002,0,82,1258
0,Kent and Medway AT,Q67,544.8,4,0,ME8 0DH,201904,15454,Mr Vikas Patel,395401.44,228,395401.44,1066,E01016087,39,8442920001,0,74,4150
0,Kent and Medway AT,Q67,195,0,0,ME8 0HT,201904,1,Toothcare Dental,1.03,6,13511.23,3,E01016091,0,3600580001,0,63,290
0,Kent and Medway AT,Q67,685.6,6,239.2,ME8 0HT,201904,7236,Toothcare Dental,185141.24,277,185141.24,897,E01016091,28,3600580004,0,101,2839
0,Kent and Medway AT,Q67,805.8,19,0,ME8 7HB,201904,10638,MR JK BABAYEMI,309813.53,180,309813.53,845,E01016093,29,7691420002,0,121,2637
0,Kent and Medway AT,Q67,374.4,0,0,ME8 7HX,201904,3250,Rainham Dental Surgery,84827.91,297,84827.91,1382,E01016096,12,1721110002,0,21,164
0,Kent and Medway AT,Q67,240,0,0,ME1 1HB,201904,3151,Mr Waguih Maher Bishay,1.04,0,195050.02,75,E01016110,0,1003250000,0,80,510
0,Kent and Medway AT,Q67,1017.8,22,194.2,ME1 1DJ,201904,8799,Thorndike Centre,225140.8,146,225140.8,1368,E01016110,29,1195710001,0,191,2623
0,Kent and Medway AT,Q67,205.4,1,0,ME1 1DJ,201904,4033,Louie Dental Practice and Partner,122908.67,44,122908.67,498,E01016110,2,2491300001,0,49,368
0,Kent and Medway AT,Q67,1185.2,31,0,ME4 4RH,201904,16144,Ashley Lupin & Associates Ltd,413062.48,260,413062.48,1803,E01016110,46,3177640004,0,166,3031
0,Kent and Medway AT,Q67,1141.8,36,324.6,ME4 4DL,201904,15500,Premier Dental Care,396667.42,267,396667.42,1118,E01016110,39,3429550001,0,132,3359
0,Kent and Medway AT,Q67,558,0,0,ME1 1HB,201904,7262,Mr Waguih Maher Bishay,378051.24,0,378051.24,242,E01016110,0,6641970005,0,186,361
0,Kent and Medway AT,Q67,24,0,0,ME1 1HB,201904,1250,Mr Waguih Maher Bishay,43843.26,0,43843.26,2,E01016110,0,6641970008,0,8,169
0,Kent and Medway AT,Q67,149.6,0,0,ME1 1BD,201904,2295,MISS HS ABEL and MR DG LUNDBERG,58720.73,107,58720.73,600,E01016110,3,7401600002,0,13,409
0,Kent and Medway AT,Q67,410.4,8,0,ME1 1EY,201904,8016,Photay and Associates,235010.04,78,235010.04,501,E01016130,57,1950810001,0,56,2187
0,Kent and Medway AT,Q67,153.2,0,0,ME2 3ST,201904,1700,MRS LD LUNNESS-BARNES,43505.26,113,43505.26,678,E01016138,1,9132780001,0,13,136
0,Kent and Medway AT,Q67,315.2,4,163,ME2 3HF,201904,10262,MISS R RAY,278454.62,59,278454.62,1174,E01016139,31,7760090002,0,57,2937
0,Kent and Medway AT,Q67,866.4,13,0,ME2 2BU,201904,12160,Longford Dental Centre,335189.93,282,335189.93,1162,E01016154,32,1080300001,0,130,3460
0,Kent and Medway AT,Q67,77,0,0,ME1 1DJ,201904,1,MR UJ PATEL,1.03,2,2887.3,5,E01016154,0,7857920004,0,25,275
0,Kent and Medway AT,Q67,349.2,5,0,ME5 8DP,201904,5213,MISS SP MEADS,133380.48,147,133380.48,1155,E01016170,21,9138630001,0,39,648
0,Kent and Medway AT,Q67,551,14,0,ME5 0TX,201904,6671,Medway Dental Care Ltd,170696.77,119,170696.77,861,E01016173,0,1003590000,0,88,1534
0,Kent and Medway AT,Q67,666.2,18,291.2,ME7 2YN,201904,11562,MR OB ADESANYA,384931.38,113,384931.38,931,E01016174,91,9639840001,0,76,3752
0,Kent and Medway AT,Q67,55,0,0,ME7 2YN,201904,1,MR OB ADESANYA,1.03,1,5773.57,,E01016174,0,9639840002,0,18,114
0,Kent and Medway AT,Q67,200,0,0,ME8 0NJ,201904,2358,Simon Collins Community Dental Service,982171.27,2,982171.27,445,E01016176,0,1754200006,0,66,97
0,Thames Valley AT,Q69,2099,48,0,GU47 9DE,201904,24761,MR A PATEL,567462.83,788,567462.83,2008,E01016194,45,1557130001,0,227,7202
0,Thames Valley AT,Q69,96.8,0,0,GU47 0PR,201904,1018,MR RS DHILLON,28171.93,68,28171.93,307,E01016196,4,3534340001,0,8,191
0,Thames Valley AT,Q69,717,8,165,RG12 0TH,201904,9000,C W Dental Limited,239536.29,309,239536.29,1568,E01016203,35,6782790001,0,90,2676
0,Thames Valley AT,Q69,138.8,0,0,RG45 7BF,201904,1570,MR V KUMAR,41933.49,110,41933.49,626,E01016206,4,2537310001,0,8,96
0,Thames Valley AT,Q69,838.6,19,0,RG45 6LT,201904,11033,White Smiles Ltd,323838.2,253,323838.2,946,E01016207,18,1647040001,0,112,2792
0,Thames Valley AT,Q69,950.8,20,0,RG12 9QA,201904,12449,The Dental Centre Ltd,363828.66,145,363828.66,779,E01016224,34,1591150004,0,175,2395
0,Thames Valley AT,Q69,86.4,0,0,GU47 0TF,201904,675,Owlsmoor Dental Surgery,18338.71,51,18338.71,266,E01016236,2,9248650003,0,11,37
0,Thames Valley AT,Q69,32,0,0,RG42 2BD,201904,441,MR CR NIXON,10507.48,20,10507.48,177,E01016239,0,6302090001,0,4,25
0,Thames Valley AT,Q69,229.4,3,0,RG42 1SY,201904,3330,Warwick House Dental Surgery,82220.07,128,82220.07,399,E01016241,2,9468180002,0,21,708
0,Thames Valley AT,Q69,45,0,0,RG31 5HY,201904,580,MR JM PATEL,11486.51,24,11486.51,197,E01016262,0,9155640001,0,7,25
0,Thames Valley AT,Q69,314,5,0,RG7 3YU,201904,3945,Burghfield Dental Care Limited,93372.54,125,93372.54,469,E01016269,5,1560430001,0,41,842
0,Thames Valley AT,Q69,1231.4,31,0,RG17 0BN,201904,13010,IDH Limited,333711.45,368,333711.45,1161,E01016296,67,1014350054,0,137,4464
0,Thames Valley AT,Q69,96.6,0,0,RG17 0NB,201904,1305,Williams Dental Practice (Partnership),24309.07,72,24309.07,557,E01016296,3,1087150001,0,7,
0,Thames Valley AT,Q69,85,0,0,RG17 8XU,201904,1000,DR F TALHI,24189.26,67,24189.26,377,E01016305,0,9263610001,0,6,120
0,Thames Valley AT,Q69,385.8,2,0,RG7 3SY,201904,2944,Oaktree Dental Practice,53889.24,252,53889.24,1300,E01016307,9,1636780001,0,33,145
0,Thames Valley AT,Q69,1324.6,26,0,RG14 1JX,201904,14000,Rodericks Dental Partnership Ltd,338028.23,424,338028.23,1266,E01016310,68,1013620016,0,169,4658
0,Thames Valley AT,Q69,1362.6,25,0,RG8 7LU,201904,14471,Dentalcare Limited,337062.18,513,337062.18,1387,E01016314,53,1003330000,0,162,4203
0,Thames Valley AT,Q69,1240.2,22,0,RG18 4JP,201904,22500,Petrie Tucker & Partners Ltd,611448.13,405,611448.13,1689,E01016332,56,1013700073,0,168,5679
0,Thames Valley AT,Q69,757,6,0,RG18 3AG,201904,8200,CEDAR DENTAL CARE II LTD,164762.4,436,164762.4,1429,E01016332,10,1828850002,0,79,1380
0,Thames Valley AT,Q69,457.4,6,0,RG14 1BE,201904,5053,The Halford House Partnership,106251.89,209,106251.89,138,E01016340,12,1954720001,0,54,1249
0,Thames Valley AT,Q69,190.4,0,0,RG7 5AH,201904,2000,THEALE SURGERY LIMITED,43760.5,71,43760.5,554,E01016344,2,1226450001,0,39,103
0,Thames Valley AT,Q69,1162.2,19,0,RG14 1BE,201904,19855,Halford House Dental Partnership,446224.04,438,446224.04,1029,E01016347,56,1898550001,0,143,4475
0,Thames Valley AT,Q69,93.4,0,0,RG14 5DT,201904,984,Smile N Shine Dental Practice Partnership,25001.6,34,25001.6,201,E01016347,2,3222610001,0,19,112
0,Thames Valley AT,Q69,81,0,0,RG14 5JB,201904,846,Oaktree Dental Practice,15792.16,54,15792.16,314,E01016347,0,6326350001,0,9,76
0,Thames Valley AT,Q69,668,26,0,RG1 7UZ,201904,7134,Reading Dental Sedation Clinic Partnership,462500.63,14,462500.63,155,E01016353,0,8266340001,0,114,302
0,Thames Valley AT,Q69,481.2,0,0,RG4 8JB,201904,3522,Prospect Street Dental Practice,82202.02,357,82202.02,1567,E01016362,6,1691530001,0,39,217
1,Thames Valley AT,Q69,1337.4,28,0,RG4 8AA,201904,19096,Riverside Dental Centre Ltd,582491.91,483,582491.91,2425,E01016362,62,1756090001,0,149,4497
0,Thames Valley AT,Q69,1221.6,40,0,RG2 8HA,201904,10897,Mr S Kaura and Mr T Tariq,321398.88,174,321398.88,548,E01016373,158,3859050001,0,126,3624
0,Thames Valley AT,Q69,247.4,6,0,RG2 0EG,201904,2969,JS and NS Roopra,58213.7,80,58213.7,582,E01016376,7,3188330001,0,29,476
0,Thames Valley AT,Q69,210,0,0,RG1 5BL,201904,1233,Mr Andrew McDonnell,28388.17,81,28388.17,401,E01016378,0,3022010002,0,43,110
0,Thames Valley AT,Q69,582,5,0,RG1 7TW,201904,8250,CASTLE HILL DENTAL CARE LTD,201391.61,210,201391.61,1303,E01016390,50,1036240001,0,84,2906
0,Thames Valley AT,Q69,1647.4,25,0,RG30 4AA,201904,35138,IDH Limited,789668.75,724,789668.75,3091,E01016395,57,1014350035,0,185,11461
0,Thames Valley AT,Q69,53,0,0,RG30 6AD,201904,840,The Elms Dental Practice,20253.73,32,20253.73,259,E01016397,0,1660650001,0,7,57
0,Thames Valley AT,Q69,946.8,23,0,RG4 6NY,201904,15338,Shiva Momajjad,404830.74,273,404830.74,1234,E01016408,89,3377650001,0,97,4327
0,Thames Valley AT,Q69,59,1,0,RG1 5AS,201904,675,Alexandra Dental Practice,12562.07,35,12562.07,138,E01016414,0,2375580001,0,4,115
0,Thames Valley AT,Q69,725,6,93.8,RG31 5DG,201904,5849,GENTLE DENTAL CARE 4U LTD,157649.71,410,157649.71,1148,E01016432,20,1147900001,0,73,1882
1,Thames Valley AT,Q69,523.8,5,0,RG31 5AT,201904,5000,Jonathan Cowie and Christopher Read,140100.74,301,140100.74,1949,E01016433,14,5665510001,0,49,287
0,Thames Valley AT,Q69,886.6,15,0,SL1 3NT,201904,11428,MR NS SEHRA,394720.44,241,394720.44,1325,E01016448,68,3262400001,0,128,1815
0,Thames Valley AT,Q69,738.2,28,0,SL2 2DG,201904,12780,MR JS GILL,408141.12,233,408141.12,1210,E01016451,26,2509290001,0,46,2552
