_LATE_SUBMITTED_FP17,_COMMISSIONER_NAME,_COMMISSIONER_CODE,_UDA_DELIVERED,_BAND_3_DELIVERED,_UDA_DELIVERED_FD,_LATEST_PPC_ADDRESS_POSTCODE,YEAR_MONTH,_UDA_PERF_TARGET,_PROVIDER_NAME,_GENERAL_DENTAL_FIN_VALUE,_BAND_1_DELIVERED,_UDA_FIN_VAL,_CHILD_12M_COUNT,_LSOA11_CODE,_BAND_URGENT_DELIVERED,_CONTRACT_NUMBER,_BAND_OTHER_DELIVERED,_BAND_2_DELIVERED,_ADULT_24M_COUNT
0,North West London AT,Q62,1648.4,72,0,W8 4SG,201907,16794,80 Kensington Dental Clinic,507631.46,206,507631.46,702,E01002826,132,2710040001,0,140,3932
0,North West London AT,Q62,2486.4,90,0,W10 5NE,201907,23527,MR P VAID,752376.79,297,752376.79,1373,E01002831,127,9186280001,0,319,5748
0,North West London AT,Q62,1060,60,0,SW10 0HE,201907,8062,Manish Patel,266428.41,112,266428.41,262,E01002843,5,9064760001,0,74,1631
0,North West London AT,Q62,344.8,16,0,SW5 9RL,201907,4598,Earls Court Dental Practice,153306.86,52,153306.86,154,E01002851,24,7682860001,0,24,723
0,North West London AT,Q62,412,17,0,W10 5BE,201907,5175,MR PS PANESAR,148663.71,58,148663.71,523,E01002852,15,3436680001,0,44,1045
0,North West London AT,Q62,879,33,0,W10 5NR,201907,11718,MR H EZZATI-NIK,330910.2,159,330910.2,776,E01002855,20,6910700001,0,100,2767
1,North West London AT,Q62,746.6,27,0,SW3 4TY,201907,8200,MR SH PEZESHKI,235972.88,125,235972.88,496,E01002861,58,2542310001,0,77,2377
0,North West London AT,Q62,307.8,11,0,W11 3HL,201907,4250,Bond Dental London (Notting Hill),132314.03,39,132314.03,153,E01002884,24,3375010001,0,36,888
0,North West London AT,Q62,317.6,16,0,W11 3JE,201907,3925,MRS S BAHL,110503.5,17,110503.5,50,E01002885,8,6131420001,0,33,635
0,North West London AT,Q62,205.2,6,0,SW10 9NA,201907,2685,Xeon Smiles UK Ltd,67126.05,48,67126.05,186,E01002896,11,1901950003,0,24,375
0,South London AT,Q63,1679.8,39,0,KT6 7DG,201907,23000,Whitecross Dental Care Limited,595135.58,361,595135.58,1949,E01002916,99,1351860001,0,244,5741
0,South London AT,Q63,135.2,0,0,KT6 6HX,201907,2100,MR AM TOMALIN,47376.21,104,47376.21,590,E01002921,1,2289660001,0,10,278
0,South London AT,Q63,533.4,9,284,KT3 3PB,201907,10000,Westbury Dental Care,299058.15,225,299058.15,1422,E01002928,32,1225640001,0,54,2902
0,South London AT,Q63,146,3,0,KT2 7PW,201907,1500,Kingston Hill Dental Practice,36373.07,74,36373.07,448,E01002935,5,1610200001,0,10,187
0,South London AT,Q63,326.4,6,0,KT9 1JG,201907,5000,Mount Road Dental Surgery,129287.45,129,129287.45,568,E01002945,22,1212900001,0,33,1475
0,South London AT,Q63,116,2,0,KT9 2EP,201907,1000,Bridge Road Dental Surgery,30020.21,38,30020.21,303,E01002949,0,1745210001,0,18,118
0,South London AT,Q63,756,26,0,KT1 2LY,201907,9000,OASIS DENTAL CARE LTD,237007.16,222,237007.16,980,E01002965,30,1012810107,0,62,2492
0,South London AT,Q63,467.2,12,0,KT1 1EE,201907,4000,OASIS DENTAL CARE LTD,107888.25,133,107888.25,645,E01002968,11,1012810148,0,59,1015
0,South London AT,Q63,6,0,0,KT1 1PE,201907,100,MR AJ RUPAREL,2609.33,3,2609.33,36,E01002968,0,9984190001,0,1,17
0,South London AT,Q63,445.8,16,0,KT1 3PD,201907,5500,SNS Dental Practice,192712.82,54,192712.82,277,E01002970,49,1717350001,0,47,1095
0,South London AT,Q63,770.2,18,0,KT6 5NF,201907,8500,MR A PATEL,230771.15,298,230771.15,1132,E01002988,76,7720460001,0,55,3013
0,South London AT,Q63,384,5,0,KT6 7BZ,201907,4500,MR J PATEL,155673.27,126,155673.27,666,E01002996,35,2737400003,0,52,1248
0,South London AT,Q63,407.4,2,0,KT2 5HE,201907,4200,Anand Dinker Patel,95407.33,231,95407.33,1576,E01003010,7,1232260001,0,48,432
0,South London AT,Q63,3669.2,88,0,SW12 9DY,201907,41300,Progenics Ltd,1234834.17,923,1234834.17,2397,E01003030,171,1247960001,0,495,16436
0,South London AT,Q63,2289.4,123,0,SW9 7NU,201907,26302,MR M KANANI,721394.14,178,721394.14,1128,E01003049,77,7815840001,0,181,5429
0,South London AT,Q63,153.6,5,0,SW2 5SP,201907,3667,MR OA ODEYEMI,102673.61,24,102673.61,72,E01003055,3,2537660002,0,22,764
0,South London AT,Q63,800,32,0,SE27 9JF,201907,10504,Colosseum Dental,362334.94,134,362334.94,563,E01003066,20,1154280001,0,86,2201
0,South London AT,Q63,156.6,1,0,SE5 8DX,201907,2104,Jigna Joshi,59039.01,48,59039.01,433,E01003072,3,3043360003,0,31,430
1,South London AT,Q63,24.2,0,0,SE24 9QP,201907,600,MR RA PEREIRA,16769.14,11,16769.14,142,E01003072,1,8105760001,0,5,97
0,South London AT,Q63,213.4,12,0,SE5 8EE,201907,4200,MRS R SIVAKUMARAN,117589.24,16,117589.24,214,E01003078,7,8634750001,0,15,640
0,South London AT,Q63,753.4,35,164.6,SE27 0SR,201907,14148,MR GN BROWN,455177.49,154,455177.49,928,E01003081,22,8291530001,0,51,3082
0,South London AT,Q63,566,12,0,SW9 9BQ,201907,6973,MISS N AL-JUMAILY,286467.53,155,286467.53,427,E01003093,20,8549560003,0,81,2575
0,South London AT,Q63,1095.4,56,0,SE11 4PP,201907,16550,Colosseum Dental,536620.6,52,536620.6,610,E01003099,37,1718320001,0,109,2223
0,South London AT,Q63,942.4,39,0,SE11 4DA,201907,10312,MR NC RODRIGUES,337884.66,196,337884.66,626,E01003099,32,3403830001,0,80,2806
0,South London AT,Q63,2594.4,121,0,SW9 0JD,201907,29500,MR KS CHANDRAN,878706.54,321,878706.54,1448,E01003100,112,3346260001,0,229,8501
0,South London AT,Q63,761.4,26,0,SW16 1DB,201907,5478,Leire Casla-Henneke,227856.23,87,227856.23,389,E01003117,32,8460660001,0,108,1639
0,South London AT,Q63,1434.8,53,0,SW16 1BJ,201907,16283,Whitecross Dental Care Limited,574644.88,224,574644.88,1020,E01003118,59,1013380042,0,168,3332
0,South London AT,Q63,574.2,30,0,SW16 5TD,201907,7265,Bhageerutty Smiles Ltd,242539.92,15,242539.92,133,E01003139,21,1246560001,0,58,835
0,South London AT,Q63,396.6,6,0,SW16 5TF,201907,6100,Haniya Hasan and Amita Ranchod,177482.82,126,177482.82,842,E01003146,13,1748660001,0,61,2348
0,South London AT,Q63,278,8,0,SE21 8JB,201907,2430,Haynes Dental Ltd,59534.91,92,59534.91,649,E01003164,0,1251800001,0,30,265
0,South London AT,Q63,408.6,14,0,SW2 3PJ,201907,6000,Mr F K Banjo and Mrs D O Banjo,211692.44,93,211692.44,389,E01003174,3,8491380002,0,48,1255
0,South London AT,Q63,784.2,18,0,SE6 3HQ,201907,7341,Sharandeep Purewal & Sonia Soopen,302477.56,162,302477.56,770,E01003197,11,7311960001,0,131,1532
0,South London AT,Q63,347,14,0,SE3 0RL,201907,6944,The Mullally Dental Practice Ltd,210992.14,26,210992.14,443,E01003200,0,1584610001,0,51,1163
0,South London AT,Q63,27,2,0,SE6 2NZ,201907,750,Maxident Clinic Ltd.,40241.45,0,40241.45,1,E01003221,0,1143400002,0,1,144
0,South London AT,Q63,743.2,20,0,SE4 1QY,201907,10330,Crofton Park Dental Practice Ltd,270050.28,166,270050.28,670,E01003233,36,1302140001,0,98,2196
0,South London AT,Q63,60,0,0,SE4 1QY,201907,552,Crofton Park Dental Practice Ltd,102346.56,0,102346.56,,E01003233,0,1302140002,0,20,22
0,South London AT,Q63,988.4,51,0,BR1 4PH,201907,11195,Alarape Ojetunde,306115.07,80,306115.07,776,E01003243,27,9217420001,0,88,1520
0,South London AT,Q63,555.2,21,0,SE23 3HF,201907,11005,"S Cowley, R Ingham and J Angelo",337783.2,101,337783.2,428,E01003255,21,1794340008,0,59,1892
0,South London AT,Q63,1183,75,361.8,SE23 3HN,201907,20491,MISS P AKHAVAN-TABIB,571037.45,61,571037.45,686,E01003255,40,6749150001,0,58,3499
0,South London AT,Q63,1,0,0,SE23 3HN,201907,180,MISS P AKHAVAN-TABIB,9571.81,1,9571.81,2,E01003255,0,6749150004,0,0,89
0,South London AT,Q63,254.6,9,0,SE12 0DU,201907,3482,MRS MC HASOON,92906.21,59,92906.21,290,E01003263,8,7536100002,0,26,961
1,South London AT,Q63,669,8,0,SE12 0DU,201907,7716,MS P GUPTA,205872.99,271,205872.99,626,E01003263,25,7765130002,0,91,1887
0,South London AT,Q63,702,19,0,SE12 9NG,201907,9243,MR AJ MEHTA,304656.89,135,304656.89,600,E01003271,65,2997580001,0,87,2383
0,South London AT,Q63,302,11,0,SE12 8PU,201907,2287,"David H Keen, Thanusha Raajanathan & Rajeswan S Raajanathan",60941.58,80,60941.58,347,E01003285,5,8015180001,0,28,294
0,South London AT,Q63,747.8,8,0,SE12 8LU,201907,8579,Smile Impressions Ltd,232923.78,389,232923.78,1334,E01003287,34,1199540001,0,74,2719
1,South London AT,Q63,2732.2,117,0,SE14 5DG,201907,33034,Mr F Arbabi /Dental Care Centre Limited,941529.8,328,941529.8,1690,E01003299,86,1170480001,0,303,5994
0,South London AT,Q63,198,4,0,SE23 2LR,201907,2100,Perry Vale Dental Limited,177456.51,0,177456.51,93,E01003312,0,1856630002,0,50,436
0,South London AT,Q63,33,0,0,SW19 1LY,201907,546,Suleiman & Parvizi Dental Partners,12762.11,21,12762.11,150,E01003356,0,9201260001,0,4,54
0,South London AT,Q63,415.4,21,0,SW19 1DG,201907,4996,MR RD VAZIRI,151377.35,41,151377.35,233,E01003359,17,2642960001,0,34,1208
0,South London AT,Q63,354.2,14,0,SW19 1DG,201907,4910,MR M NEKOUI,138814.75,74,138814.75,344,E01003359,6,3462680001,0,35,1393
0,South London AT,Q63,93.8,3,0,SW20 9BZ,201907,1155,MR S PATEL,30278.41,32,30278.41,250,E01003362,4,3312280001,0,7,170
0,South London AT,Q63,754,21,0,SW20 8DT,201907,8428,MR ID HENNING,206128.71,262,206128.71,1095,E01003381,15,3301910001,0,74,2672
0,South London AT,Q63,65.4,1,0,SW19 1QE,201907,799,MR P BOAMAH,17402.47,33,17402.47,223,E01003383,2,6848640001,0,6,202
0,South London AT,Q63,1198.8,29,0,SM4 5BQ,201907,15301,IDH Limited,488508.06,123,488508.06,1448,E01003427,29,1014350036,0,231,3383
0,South London AT,Q63,1542,47,0,SM4 6JH,201907,15500,St Hellier Dental Practice Partnership,363915.57,213,363915.57,976,E01003436,75,7753040001,0,225,4397
0,South London AT,Q63,344.6,7,0,SW20 8PF,201907,2966,ConfiDent Dental Practice,75935.17,44,75935.17,604,E01003443,3,1833850001,0,71,423
1,South London AT,Q63,833.8,22,0,SM4 6RT,201907,8548,Lillywhite Dental Practice,235062.65,232,235062.65,906,E01003450,35,1119960001,0,99,1907
0,South London AT,Q63,605.4,9,0,SW19 7BD,201907,5992,MISS KD MCLAREN,140843.36,294,140843.36,940,E01003476,22,7485870001,0,59,2054
0,North East London AT,Q61,34,0,0,E6 5LX,201907,529,Phoenix Orthodontic Practice,1.04,34,1.04,662,E01003486,0,1741220001,0,0,338
0,North East London AT,Q61,1490.4,58,0,E16 1EN,201907,17260,MR DJ SACKWILD,447543.85,240,447543.85,1041,E01003502,107,9374360006,0,142,4596
0,North East London AT,Q61,675.2,28,0,E6 3BA,201907,6652,MR R SULLMAN,178524.98,68,178524.98,635,E01003525,31,7427320001,0,78,1134
0,North East London AT,Q61,1778,58,0,E12 6SA,201907,20521,MR JL VARA DR NJ VARA DR RJ VARA,590499.17,212,590499.17,1953,E01003529,40,1284220001,0,274,4546
0,North East London AT,Q61,978.4,34,0,E7 8NW,201907,13563,MR S RAJAYOGAN,389440.14,136,389440.14,1310,E01003562,47,3405610001,0,126,3475
0,North East London AT,Q61,77.2,5,0,E6 1AB,201907,1840,MR NS MUDHAR,64000.57,4,64000.57,52,E01003565,1,5685030003,0,4,420
0,North East London AT,Q61,665.8,24,140.8,E13 9AP,201907,12053,MR GS UBHI,364483.43,118,364483.43,1290,E01003569,14,8426050001,0,81,2536
1,North East London AT,Q61,1420.2,44,0,E12 6AQ,201907,18691,MR GK MALHOTRA,555546.31,297,555546.31,2216,E01003575,21,9079010007,0,194,3724
0,North East London AT,Q61,1204.6,23,0,E12 5AQ,201907,10835,Apollo Dental Services Ltd,319863.21,136,319863.21,973,E01003591,68,9543140001,0,237,2862
4,North East London AT,Q61,1189.4,34,0,E13 0PB,201907,12935,MR S CHAUDHURI,399418.58,251,399418.58,1654,E01003592,47,6857630001,0,163,1527
0,North East London AT,Q61,582.2,14,0,E13 8PS,201907,6171,East London Dental Care,164732.24,143,164732.24,840,E01003602,6,1667900001,0,88,1695
0,North East London AT,Q61,2085.2,0,0,E13 9EU,201907,25573,The Nightingale Clinic,1568908.86,119,1568908.86,509,E01003605,1,1505250001,0,655,3457
0,North East London AT,Q61,569,19,0,E16 2DS,201907,6974,Du Toit & Burger Partnership (Silvertown) Ltd,220336.58,122,220336.58,685,E01003609,15,1461100001,0,67,1598
3,North East London AT,Q61,1179.8,38,0,E15 4BZ,201907,12365,Vishesh VM Shah & Yuvraaj V Shah,468208.18,310,468208.18,994,E01003618,44,1259700001,0,122,2883
0,North East London AT,Q61,483,4,0,E15 4LY,201907,5256,Mr Monsur Hannan & Mr Amin Mandegaran,148062.87,207,148062.87,947,E01003618,25,1757730001,0,66,1333
0,North East London AT,Q61,621.6,0,0,E6 2BH,201907,8649,Newham Family Dental Care Ltd,459946.39,0,459946.39,366,E01003627,518,1436930004,0,0,4266
2,North East London AT,Q61,1114.2,30,160.8,IG4 5EU,201907,16064,Inglehurst Dental Practice Ltd,427249.36,269,427249.36,1038,E01003646,36,1794500001,0,148,4380
1,North East London AT,Q61,1154.2,28,0,IG2 6RD,201907,14112,MISS R SHAH,361959.38,307,361959.38,1516,E01003647,37,2990490001,0,156,3809
0,North East London AT,Q61,958.8,30,0,IG8 8AS,201907,10567,Sennik Ltd,354257.35,156,354257.35,631,E01003656,44,1330860001,0,130,2637
0,North East London AT,Q61,242.6,6,0,IG8 9EF,201907,3500,MR AZ MALIK,86154.45,89,86154.45,415,E01003672,18,7311290001,0,20,779
0,North East London AT,Q61,190.2,5,0,IG4 5DF,201907,1900,Denise Walters-Payne,40762.22,48,40762.22,338,E01003675,1,3073860001,0,27,240
0,North East London AT,Q61,104.4,1,0,IG1 2RR,201907,624,Dental Solutions Partnership,30363.71,6,30363.71,30,E01003689,47,1361580001,0,10,409
0,North East London AT,Q61,39,0,0,IG2 6JE,201907,320,MR F BASSEGHI,12383.74,27,12383.74,119,E01003690,0,6834340001,0,4,18
0,North East London AT,Q61,1209.4,21,0,IG6 2QP,201907,11460,Bluebell Dental Practice Ltd,322999.95,448,322999.95,1676,E01003700,57,1940690001,0,147,4593
0,North East London AT,Q61,582.8,18,0,IG6 2AZ,201907,6879,Miss Chaudry & Dr M Siddique,202381.21,29,202381.21,484,E01003705,29,1377230001,0,101,1383
1,North East London AT,Q61,353.4,14,0,IG6 2AD,201907,5103,Barkingside Dental Care Ltd,137267.03,55,137267.03,515,E01003711,7,1946620001,0,41,1190
0,North East London AT,Q61,152.2,2,174,IG3 9LD,201907,4009,MR SS SIHRA,132966.63,25,132966.63,607,E01003715,1,2701800001,0,34,720
0,North East London AT,Q61,327.2,6,0,IG1 2LW,201907,4998,Ilford Lane Family Dental Surgery,176752.23,14,176752.23,693,E01003729,6,1595570001,0,78,727
0,North East London AT,Q61,199.4,5,0,IG3 8SU,201907,2582,MRS FI OLUYANNWO,96033.17,65,96033.17,448,E01003769,2,7854900001,0,24,467
0,North East London AT,Q61,64,0,0,IG3 8XF,201907,817,MR RS RAO,20677.28,37,20677.28,247,E01003770,0,2411720001,0,9,36
0,North East London AT,Q61,84.8,0,0,E11 2AA,201907,1272,Adarsh Thanki,36622.97,62,36622.97,262,E01003778,4,1099590001,0,6,303
0,North East London AT,Q61,324.4,11,0,E11 2PU,201907,4037,Cambridge Park Dental Practice,113245.82,16,113245.82,468,E01003778,2,1984550001,0,58,459
1,North East London AT,Q61,1547.6,18,304.4,E11 2AQ,201907,22644,Wanstead Village Dental & Health Centre,509139.22,677,509139.22,2574,E01003778,153,7469590001,0,157,7029
1,North East London AT,Q61,917.6,36,0,IG1 4JT,201907,10303,Wellesley House Dental Practice Ltd,343866.89,161,343866.89,594,E01003781,14,1109810001,0,103,1663
0,North East London AT,Q61,488.6,16,282.6,IG1 4BH,201907,5148,MR WU ABALEKE,168375.8,86,168375.8,596,E01003783,13,9279960001,0,65,1256
0,North East London AT,Q61,213,2,0,E11 2HY,201907,1345,Wanstead Dental Practice,40689.94,63,40689.94,308,E01003796,0,2371590002,0,42,311
0,South London AT,Q63,1070.8,34,263.2,SW13 9DW,201907,15300,Alexandar Jabour,447841.98,283,447841.98,1353,E01003801,49,1835470001,0,107,4646
0,South London AT,Q63,971.2,9,0,SW14 8QR,201907,10000,MR DV PATEL,259886.18,529,259886.18,1755,E01003807,46,6100700002,0,93,3153
0,South London AT,Q63,410,3,0,SW14 8DP,201907,7537,MR HS KALSI,215696.01,206,215696.01,1322,E01003809,20,9095480001,0,48,1226
1,South London AT,Q63,946.8,17,0,TW11 0NU,201907,17212,Teddington Dental Partnership,445561.55,408,445561.55,1930,E01003810,54,2574860003,0,90,4887
0,South London AT,Q63,236.8,2,0,TW12 1NJ,201907,2919,OASIS DENTAL CARE LTD,77737.93,139,77737.93,719,E01003815,9,1012810142,0,21,699
0,South London AT,Q63,1229.8,40,0,TW10 7NF,201907,12086,Perfect Smile Surgery Limited,320188.99,235,320188.99,1129,E01003817,99,1266320001,0,132,3718
0,South London AT,Q63,1299.4,29,0,TW12 2AX,201907,14029,Courtyard Dental Practice (partnership),344802.18,457,344802.18,1866,E01003827,57,1870540001,0,142,4509
0,South London AT,Q63,1890.2,54,0,TW2 6JL,201907,20000,Neeru Korpal,543463.08,386,543463.08,1957,E01003844,81,1794690002,0,253,3771
0,South London AT,Q63,786,11,0,TW1 3EJ,201907,8954,Claremont Dental Practice,210894.79,447,210894.79,1732,E01003868,25,1922010001,0,59,2169
0,South London AT,Q63,10,0,0,TW10 6AS,201907,260,Ark Dental Practice Partnership,6924.71,4,6924.71,136,E01003877,0,5673100001,0,2,16
0,South London AT,Q63,135.4,0,0,TW11 8PF,201907,2000,Dental Care Centre,49753.67,70,49753.67,747,E01003888,2,5744810001,0,21,160
0,South London AT,Q63,263,9,136.8,TW13 6HD,201907,5000,W. M. Rosten Ltd,131312.97,47,131312.97,436,E01003903,10,1202510001,0,32,1649
0,South London AT,Q63,560.4,18,0,SE5 8QZ,201907,6700,MR H RAZBAN,164507.31,120,164507.31,522,E01003913,17,7719960003,0,68,1993
0,South London AT,Q63,1457.6,61,529.6,SE5 8QU,201907,32742,MR J PATEL,1122590.16,389,1122590.16,1562,E01003921,33,7403730001,0,99,7302
0,South London AT,Q63,778.6,35,0,SE5 0TJ,201907,12000,MR VO AKINSOLA,391585.77,79,391585.77,556,E01003926,33,7660380002,0,80,2167
0,South London AT,Q63,119,1,0,SE1 6HD,201907,1455,Mr Raj Patel,46134.15,53,46134.15,209,E01003930,0,7301140001,0,18,220
0,South London AT,Q63,54.4,0,0,SE19 1PW,201907,1200,Dulwich Wood Dental,32080.08,34,32080.08,292,E01003946,2,3036310001,0,6,68
1,South London AT,Q63,1269.2,56,0,SE22 9ET,201907,13200,"Sanjay Patel, Bharat Patel, & Siavash Mirfendereski",336447.68,230,336447.68,874,E01003952,11,9191010003,0,119,3688
0,South London AT,Q63,319.2,14,0,SE1 5TY,201907,4000,Dr May Amour,126252.89,45,126252.89,418,E01003966,1,1426540001,0,35,1038
0,South London AT,Q63,778.8,23,0,SE15 1LA,201907,13310,IDH Limited,442133.06,96,442133.06,1074,E01003989,34,1704530001,0,122,3061
0,South London AT,Q63,806.2,36,0,SE15 3LF,201907,9489,Maxident Limited,276691.37,115,276691.37,494,E01004019,51,1992490001,0,66,2360
0,South London AT,Q63,725.2,22,0,SE22 9QQ,201907,9347,Birwood Dental Care Ltd,217222.52,277,217222.52,713,E01004021,31,1156300001,0,49,2868
0,South London AT,Q63,2096.8,61,0,SE16 7AJ,201907,27250,Nitin Nagpaul and Hayley Seresht,808749.12,499,808749.12,1761,E01004031,189,1006370000,0,213,8515
0,South London AT,Q63,777.2,28,0,SE8 5DJ,201907,8533,Surrey Quays Dental Practice,224122.25,107,224122.25,326,E01004036,41,1737030001,0,95,2276
0,South London AT,Q63,486.6,18,0,SE22 8BQ,201907,4787,MRS R SHERIFF,148090,69,148090,282,E01004049,8,8475500001,0,64,542
0,South London AT,Q63,799.4,6,0,SE24 9JU,201907,8722,Half Moon Dental Centre Ltd,208717.46,524,208717.46,2671,E01004074,7,1592470001,0,65,1965
0,South London AT,Q63,150.4,1,0,SM1 4HX,201907,3136,MR JM CLARKE,85428.21,40,85428.21,329,E01004103,7,7399520001,0,30,516
1,South London AT,Q63,618,9,0,SM5 3LB,201907,10053,Beeches Dental Surgery,302280.29,202,302280.29,1093,E01004105,10,1087580001,0,99,2789
0,South London AT,Q63,1092,14,0,SM5 3NP,201907,11557,MR D GOVINDASAMI,289443.64,507,289443.64,1242,E01004105,45,2728330001,0,121,3883
0,South London AT,Q63,147.4,3,0,SM3 8AN,201907,1605,Isaac Oluwole,34920.62,55,34920.62,216,E01004112,17,1648360001,0,12,488
0,South London AT,Q63,537.8,16,0,SM3 8JN,201907,8400,MISS R ILATY,197869.01,113,197869.01,605,E01004116,19,9414090002,0,70,1582
0,South London AT,Q63,900,29,0,SM3 8JW,201907,14173,MR J PATEL,391451.38,246,391451.38,882,E01004118,60,2399920001,0,78,3653
0,South London AT,Q63,94.4,0,0,KT4 8SX,201907,1272,Dr Vishal Patel and Dr Smita Parmar,35550.24,44,35550.24,362,E01004122,2,2157750001,0,16,194
0,South London AT,Q63,355.8,12,0,SM5 1HE,201907,4304,Edental,130509.38,81,130509.38,410,E01004129,9,2147520001,0,40,1275
0,South London AT,Q63,143.4,0,0,SM3 9ES,201907,2040,S Shah,53822.08,84,53822.08,530,E01004134,2,2145820001,0,19,307
0,South London AT,Q63,378.8,8,0,SM1 4DW,201907,3534,Sreenesh Kandian,90593.49,101,90593.49,302,E01004137,9,1707980001,0,57,1145
0,South London AT,Q63,845.4,28,0,SM1 4DW,201907,8206,Alexandra Fivey,307503.92,186,307503.92,472,E01004137,27,6350060001,0,97,1659
0,South London AT,Q63,750.6,28,0,SM1 4DW,201907,8228,MISS S HAMZEHNEJAD,227474.37,126,227474.37,571,E01004137,38,8432100001,0,81,1802
0,South London AT,Q63,801.8,15,218,SM1 4BW,201907,10421,JH Patel & Partners,267829.36,206,267829.36,1159,E01004140,24,1137510001,0,129,2655
0,South London AT,Q63,75.2,1,0,SM1 4AF,201907,1104,MR AA ZAIDI,26937.86,8,26937.86,210,E01004142,1,6872190001,0,18,116
0,South London AT,Q63,53,0,0,SM1 2BH,201907,1400,Cheam Road Dental Practice Partnership,29762.04,20,29762.04,239,E01004158,0,2286050001,0,11,109
0,South London AT,Q63,408.4,9,0,SM5 2RE,201907,5250,MR S PATEL,127325.05,79,127325.05,637,E01004165,22,3312280002,0,65,1193
0,South London AT,Q63,66,1,0,SM5 2HG,201907,850,Carlton Dental Partnership,24891.97,33,24891.97,289,E01004166,0,6322360001,0,7,115
0,South London AT,Q63,332.6,1,0,SM6 0DE,201907,5043,Paget Dental Practice,120992.29,206,120992.29,1054,E01004174,18,1746960001,0,31,946
0,South London AT,Q63,661.2,21,0,SM6 8SF,201907,7000,"Richard Milner, Nadeem Jawaid",173893.05,168,173893.05,578,E01004174,26,9101390001,0,70,2042
10,South London AT,Q63,948.2,29,0,SM6 7JB,201907,11000,Newham Family Dental Care Limited,367675.1,145,367675.1,967,E01004176,72,1038960001,0,132,2526
0,South London AT,Q63,1101.4,34,0,SM6 9AN,201907,12796,Apex Dental Care Partnership,376734.03,298,376734.03,1338,E01004179,47,1920900001,0,113,2753
0,South London AT,Q63,107,0,0,SM6 9QF,201907,2250,MRS JB JONES,61032.02,71,61032.02,443,E01004179,5,9058360001,0,10,318
0,South London AT,Q63,209.4,4,0,KT4 8BQ,201907,3519,Waters Dental Practice,105805.75,42,105805.75,194,E01004195,7,5672800001,0,37,1118
0,South London AT,Q63,607.4,15,0,SM3 9DL,201907,5979,Love Teeth Dental Practice,180004.77,251,180004.77,967,E01004196,27,1178620001,0,48,2276
0,North East London AT,Q61,1005.2,40,0,E2 0AN,201907,9434,E2 Dental Practice,245059.45,104,245059.45,403,E01004203,51,2328150001,0,120,2091
0,North East London AT,Q61,853.6,14,0,E14 3UU,201907,7716,Rohini Mukerji,232472.97,157,232472.97,755,E01004214,63,1654760001,0,151,2293
0,North East London AT,Q61,721.8,17,0,E14 3BQ,201907,9120,Island Health Dental Practice,293006.57,129,293006.57,1010,E01004215,39,1950650001,0,114,1401
0,North East London AT,Q61,623.4,18,0,E14 6AH,201907,9399,Mr F K Banjo and Mrs D O Banjo,317569.92,123,317569.92,1164,E01004244,12,1443390001,0,90,1536
0,North East London AT,Q61,316.6,11,0,E14 0ED,201907,3738,Mr Ajay Joshi and Mr Karn Kapil,121832.84,49,121832.84,455,E01004247,13,1776950001,0,40,620
0,North East London AT,Q61,262,8,0,E14 0ED,201907,3341,Mr Ajay Joshi and Mr Karn Kapil,131826.2,49,131826.2,430,E01004247,10,6301950001,0,35,538
0,North East London AT,Q61,1155.8,34,0,E3 4JJ,201907,10063,MRS A BROGAN,326006.07,143,326006.07,719,E01004252,24,3533020003,0,192,2125
0,North East London AT,Q61,664.8,19,0,E1 4AA,201907,7747,Dr Krishan Chauhan and Dr Bushra Crowther,246087.48,66,246087.48,457,E01004262,74,3474770001,0,94,2074
0,North East London AT,Q61,786.2,18,147.4,E14 9WU,201907,7600,The Dental Suite,223048.15,236,223048.15,1038,E01004274,46,3611350001,0,93,3329
0,North East London AT,Q61,1660.8,65,0,E1 4FG,201907,10833,Smile Care London Limited,292500,93,292500,186,E01004284,44,1012180000,0,245,392
0,North East London AT,Q61,1137.4,20,0,E1W 3DD,201907,14000,Wapping Dental Centre,484094.24,334,484094.24,1336,E01004296,62,1174390001,0,163,3729
0,North East London AT,Q61,520,18,0,E1 2JT,201907,8155,MS M MEHDIANI,245434.09,76,245434.09,452,E01004304,10,3541550002,0,72,1567
0,North East London AT,Q61,15,0,0,E1 7LJ,201907,300,The Brace Orthodontic Centre,55010.37,0,55010.37,,E01004307,0,1998500002,0,5,42
0,North East London AT,Q61,456.6,8,0,E1 6BD,201907,6663,MRS O SULAIMAN,191709.08,117,191709.08,479,E01004310,18,8412420001,0,74,2162
0,North East London AT,Q61,362,10,0,E1 7NE,201907,3786,Alba Dental Care,198417.73,95,198417.73,157,E01004310,25,8414630001,0,39,1558
0,North East London AT,Q61,395,16,0,E1 7NE,201907,3786,Alba Dental Care,198834.4,50,198834.4,171,E01004310,15,8432530001,0,45,1126
0,North East London AT,Q61,530.8,15,0,E1 2LP,201907,5915,Imran Aslam,192610.17,64,192610.17,360,E01004321,29,1100430001,0,84,1305
1,North East London AT,Q61,502.4,30,0,E1 1HE,201907,5000,MR M SOLTAN MOHAMMADI KHAYAT,164585.57,48,164585.57,272,E01004321,7,7668950005,0,29,1038
0,North East London AT,Q61,409.2,8,133.6,E1 2AD,201907,5608,MR NR SHUKLE,144125.8,66,144125.8,143,E01004322,21,5774720001,0,74,2029
